XCoord,YCoord,OID,FIELD1,TRIPDURATI,STARTTIME,STOPTIME,START_STAT,START_ST_1,USERTYPE,BIRTH_YEAR,STARTIME,DURATIOND,DURATIONN
-73.96087600,40.71045100,831404,831404,2054,NULL,NULL,40.710451,-73.960876,Subscriber,1952.000000,2015-06-27 00:00:00,2054.0,0.000000
-73.96087600,40.71045100,831434,831434,1910,NULL,NULL,40.710451,-73.960876,Subscriber,1989.000000,2015-06-27 00:00:00,1910.0,0.000000
-73.96563307,40.68650065,831440,831440,957,NULL,NULL,40.686501,-73.965633,Subscriber,1978.000000,2015-06-27 00:00:00,957.0,0.000000
-73.96023854,40.68900443,831515,831515,733,NULL,NULL,40.689004,-73.960239,Subscriber,1974.000000,2015-06-27 00:00:00,733.0,0.000000
-73.97372990,40.69178230,831607,831607,331,NULL,NULL,40.691782,-73.973730,Subscriber,1984.000000,2015-06-27 00:00:00,331.0,0.000000
-73.96563307,40.68650065,831635,831635,260,NULL,NULL,40.686501,-73.965633,Subscriber,1986.000000,2015-06-27 00:00:00,260.0,0.000000
-73.97493121,40.68981035,831652,831652,370,NULL,NULL,40.689810,-73.974931,Subscriber,1978.000000,2015-06-27 00:00:00,370.0,0.000000
-73.97493121,40.68981035,831681,831681,1485,NULL,NULL,40.689810,-73.974931,Subscriber,1979.000000,2015-06-27 00:00:00,1485.0,0.000000
-73.96087600,40.71045100,831714,831714,1391,NULL,NULL,40.710451,-73.960876,Subscriber,1982.000000,2015-06-27 00:00:00,1391.0,0.000000
-73.98068914,40.69839895,831717,831717,402,NULL,NULL,40.698399,-73.980689,Subscriber,1985.000000,2015-06-27 00:00:00,402.0,0.000000
-73.98362464,40.69474881,831720,831720,226,NULL,NULL,40.694749,-73.983625,Subscriber,1990.000000,2015-06-27 00:00:00,226.0,0.000000
-73.97493121,40.68981035,831739,831739,368,NULL,NULL,40.689810,-73.974931,Subscriber,1988.000000,2015-06-27 00:00:00,368.0,0.000000
-73.97703874,40.69327018,831760,831760,191,NULL,NULL,40.693270,-73.977039,Subscriber,1991.000000,2015-06-27 00:00:00,191.0,0.000000
-73.96024116,40.71534825,831993,831993,781,NULL,NULL,40.715348,-73.960241,Subscriber,1991.000000,2015-06-27 00:00:00,781.0,0.000000
-73.95643107,40.69064950,832025,832025,1674,NULL,NULL,40.690649,-73.956431,Subscriber,1988.000000,2015-06-27 00:00:00,1674.0,0.000000
-73.98362464,40.69474881,832078,832078,428,NULL,NULL,40.694749,-73.983625,Subscriber,1969.000000,2015-06-27 00:00:00,428.0,0.000000
-73.95381995,40.69331716,832093,832093,557,NULL,NULL,40.693317,-73.953820,Subscriber,1969.000000,2015-06-27 00:00:00,557.0,0.000000
-73.97493121,40.68981035,832171,832171,1066,NULL,NULL,40.689810,-73.974931,Subscriber,1957.000000,2015-06-27 00:00:00,1066.0,0.000000
-73.96476280,40.68851534,832197,832197,585,NULL,NULL,40.688515,-73.964763,Subscriber,1975.000000,2015-06-27 00:00:00,585.0,0.000000
-73.98912867,40.68926942,832231,832231,524,NULL,NULL,40.689269,-73.989129,Subscriber,1973.000000,2015-06-27 00:00:00,524.0,0.000000
-73.97372990,40.69178230,832361,832361,267,NULL,NULL,40.691782,-73.973730,Subscriber,1980.000000,2015-06-27 00:00:00,267.0,0.000000
-73.96023854,40.68900443,832364,832364,224,NULL,NULL,40.689004,-73.960239,Subscriber,1985.000000,2015-06-27 00:00:00,224.0,0.000000
-73.98912867,40.68926942,832564,832564,386,NULL,NULL,40.689269,-73.989129,Subscriber,1976.000000,2015-06-27 00:00:00,386.0,0.000000
-73.98912867,40.68926942,832589,832589,742,NULL,NULL,40.689269,-73.989129,Subscriber,1991.000000,2015-06-27 00:00:00,742.0,0.000000
-73.96024116,40.71534825,832595,832595,1316,NULL,NULL,40.715348,-73.960241,Subscriber,1987.000000,2015-06-27 00:00:00,1316.0,0.000000
-73.99052739,40.69475701,832602,832602,955,NULL,NULL,40.694757,-73.990527,Subscriber,1969.000000,2015-06-27 00:00:00,955.0,0.000000
-73.97493121,40.68981035,832625,832625,129,NULL,NULL,40.689810,-73.974931,Subscriber,1978.000000,2015-06-27 00:00:00,129.0,0.000000
-73.95381995,40.69331716,832641,832641,832,NULL,NULL,40.693317,-73.953820,Subscriber,1975.000000,2015-06-27 00:00:00,832.0,0.000000
-73.97493121,40.68981035,832664,832664,167,NULL,NULL,40.689810,-73.974931,Subscriber,1985.000000,2015-06-27 00:00:00,167.0,0.000000
-73.98912867,40.68926942,832686,832686,430,NULL,NULL,40.689269,-73.989129,Subscriber,1971.000000,2015-06-27 00:00:00,430.0,0.000000
-73.96563307,40.68650065,832762,832762,657,NULL,NULL,40.686501,-73.965633,Subscriber,1988.000000,2015-06-27 00:00:00,657.0,0.000000
-73.97493121,40.68981035,832764,832764,493,NULL,NULL,40.689810,-73.974931,Customer,0.000000,2015-06-27 00:00:00,493.0,0.000000
-73.98912867,40.68926942,832834,832834,193,NULL,NULL,40.689269,-73.989129,Subscriber,1967.000000,2015-06-27 00:00:00,193.0,0.000000
-73.95643107,40.69064950,832871,832871,596,NULL,NULL,40.690649,-73.956431,Subscriber,1980.000000,2015-06-27 00:00:00,596.0,0.000000
-73.95643107,40.69064950,832878,832878,579,NULL,NULL,40.690649,-73.956431,Subscriber,1984.000000,2015-06-27 00:00:00,579.0,0.000000
-73.96024116,40.71534825,832887,832887,241,NULL,NULL,40.715348,-73.960241,Subscriber,1983.000000,2015-06-27 00:00:00,241.0,0.000000
-73.98362464,40.69474881,833010,833010,753,NULL,NULL,40.694749,-73.983625,Subscriber,1988.000000,2015-06-27 00:00:00,753.0,0.000000
-73.95643107,40.69064950,833165,833165,909,NULL,NULL,40.690649,-73.956431,Customer,0.000000,2015-06-27 00:00:00,909.0,0.000000
-73.95643107,40.69064950,833338,833338,391,NULL,NULL,40.690649,-73.956431,Subscriber,1986.000000,2015-06-27 00:00:00,391.0,0.000000
-73.96087600,40.71045100,833451,833451,1115,NULL,NULL,40.710451,-73.960876,Subscriber,1958.000000,2015-06-27 00:00:00,1115.0,0.000000
-73.96087600,40.71045100,833463,833463,1551,NULL,NULL,40.710451,-73.960876,Customer,0.000000,2015-06-27 00:00:00,1551.0,0.000000
-73.97493121,40.68981035,833502,833502,163,NULL,NULL,40.689810,-73.974931,Subscriber,1980.000000,2015-06-27 00:00:00,163.0,0.000000
-73.95381995,40.69331716,833558,833558,435,NULL,NULL,40.693317,-73.953820,Subscriber,1967.000000,2015-06-27 00:00:00,435.0,0.000000
-73.97493121,40.68981035,833559,833559,684,NULL,NULL,40.689810,-73.974931,Subscriber,1982.000000,2015-06-27 00:00:00,684.0,0.000000
-73.97493121,40.68981035,833563,833563,688,NULL,NULL,40.689810,-73.974931,Subscriber,1988.000000,2015-06-27 00:00:00,688.0,0.000000
-73.99052739,40.69475701,833590,833590,251,NULL,NULL,40.694757,-73.990527,Subscriber,1970.000000,2015-06-27 00:00:00,251.0,0.000000
-73.96834101,40.70827295,833624,833624,1426,NULL,NULL,40.708273,-73.968341,Subscriber,1987.000000,2015-06-27 00:00:00,1426.0,0.000000
-73.96087600,40.71045100,833740,833740,976,NULL,NULL,40.710451,-73.960876,Subscriber,1993.000000,2015-06-27 00:00:00,976.0,0.000000
-73.95381995,40.69331716,833764,833764,199,NULL,NULL,40.693317,-73.953820,Customer,0.000000,2015-06-27 00:00:00,199.0,0.000000
-73.95381995,40.69331716,833765,833765,187,NULL,NULL,40.693317,-73.953820,Customer,0.000000,2015-06-27 00:00:00,187.0,0.000000
-73.98362464,40.69474881,833827,833827,303,NULL,NULL,40.694749,-73.983625,Subscriber,1978.000000,2015-06-27 00:00:00,303.0,0.000000
-73.96563307,40.68650065,833866,833866,508,NULL,NULL,40.686501,-73.965633,Subscriber,1977.000000,2015-06-27 00:00:00,508.0,0.000000
-73.95381995,40.69331716,833884,833884,1604,NULL,NULL,40.693317,-73.953820,Customer,0.000000,2015-06-27 00:00:00,1604.0,0.000000
-73.97493121,40.68981035,833889,833889,198,NULL,NULL,40.689810,-73.974931,Subscriber,1978.000000,2015-06-27 00:00:00,198.0,0.000000
-73.95381995,40.69331716,833892,833892,1580,NULL,NULL,40.693317,-73.953820,Customer,0.000000,2015-06-27 00:00:00,1580.0,0.000000
-73.98362464,40.69474881,833900,833900,522,NULL,NULL,40.694749,-73.983625,Subscriber,1983.000000,2015-06-27 00:00:00,522.0,0.000000
-73.97493121,40.68981035,834016,834016,464,NULL,NULL,40.689810,-73.974931,Subscriber,1975.000000,2015-06-27 00:00:00,464.0,0.000000
-73.98362464,40.69474881,834084,834084,587,NULL,NULL,40.694749,-73.983625,Subscriber,1963.000000,2015-06-27 00:00:00,587.0,0.000000
-73.96834101,40.70827295,834085,834085,1060,NULL,NULL,40.708273,-73.968341,Subscriber,1973.000000,2015-06-27 00:00:00,1060.0,0.000000
-73.96834101,40.70827295,834086,834086,307,NULL,NULL,40.708273,-73.968341,Subscriber,1980.000000,2015-06-27 00:00:00,307.0,0.000000
-73.96087600,40.71045100,834106,834106,870,NULL,NULL,40.710451,-73.960876,Customer,0.000000,2015-06-27 00:00:00,870.0,0.000000
-73.97493121,40.68981035,834133,834133,423,NULL,NULL,40.689810,-73.974931,Subscriber,1971.000000,2015-06-27 00:00:00,423.0,0.000000
-73.98912867,40.68926942,834267,834267,297,NULL,NULL,40.689269,-73.989129,Subscriber,1976.000000,2015-06-27 00:00:00,297.0,0.000000
-73.96087600,40.71045100,834305,834305,3959,NULL,NULL,40.710451,-73.960876,Customer,0.000000,2015-06-27 00:00:00,3959.0,0.000000
-73.96087600,40.71045100,834311,834311,3955,NULL,NULL,40.710451,-73.960876,Customer,0.000000,2015-06-27 00:00:00,3955.0,0.000000
-73.96087600,40.71045100,834400,834400,1482,NULL,NULL,40.710451,-73.960876,Subscriber,1968.000000,2015-06-27 00:00:00,1482.0,0.000000
-73.96024116,40.71534825,834558,834558,746,NULL,NULL,40.715348,-73.960241,Subscriber,1979.000000,2015-06-27 00:00:00,746.0,0.000000
-73.96563307,40.68650065,834562,834562,690,NULL,NULL,40.686501,-73.965633,Subscriber,1983.000000,2015-06-27 00:00:00,690.0,0.000000
-73.98068914,40.69839895,834598,834598,813,NULL,NULL,40.698399,-73.980689,Customer,0.000000,2015-06-27 00:00:00,813.0,0.000000
-73.97632328,40.68382604,834605,834605,339,NULL,NULL,40.683826,-73.976323,Subscriber,1976.000000,2015-06-27 00:00:00,339.0,0.000000
-73.98068914,40.69839895,834608,834608,778,NULL,NULL,40.698399,-73.980689,Customer,0.000000,2015-06-27 00:00:00,778.0,0.000000
-73.98362464,40.69474881,834612,834612,120,NULL,NULL,40.694749,-73.983625,Subscriber,1990.000000,2015-06-27 00:00:00,120.0,0.000000
-73.98362464,40.69474881,834670,834670,659,NULL,NULL,40.694749,-73.983625,Subscriber,1976.000000,2015-06-27 00:00:00,659.0,0.000000
-73.95381995,40.69331716,834739,834739,544,NULL,NULL,40.693317,-73.953820,Subscriber,1992.000000,2015-06-27 00:00:00,544.0,0.000000
-73.95381995,40.69331716,834748,834748,536,NULL,NULL,40.693317,-73.953820,Subscriber,1989.000000,2015-06-27 00:00:00,536.0,0.000000
-73.96087600,40.71045100,834891,834891,990,NULL,NULL,40.710451,-73.960876,Subscriber,1975.000000,2015-06-27 00:00:00,990.0,0.000000
-73.96087600,40.71045100,834905,834905,880,NULL,NULL,40.710451,-73.960876,Subscriber,1981.000000,2015-06-27 00:00:00,880.0,0.000000
-73.96087600,40.71045100,834914,834914,871,NULL,NULL,40.710451,-73.960876,Subscriber,1977.000000,2015-06-27 00:00:00,871.0,0.000000
-73.97632328,40.68382604,834928,834928,295,NULL,NULL,40.683826,-73.976323,Subscriber,1975.000000,2015-06-27 00:00:00,295.0,0.000000
-73.96834101,40.70827295,834951,834951,945,NULL,NULL,40.708273,-73.968341,Subscriber,1987.000000,2015-06-27 00:00:00,945.0,0.000000
-73.98912867,40.68926942,835000,835000,742,NULL,NULL,40.689269,-73.989129,Customer,0.000000,2015-06-27 00:00:00,742.0,0.000000
-73.98912867,40.68926942,835003,835003,7406,NULL,NULL,40.689269,-73.989129,Customer,0.000000,2015-06-27 00:00:00,7406.0,0.000000
-73.96986848,40.69794000,835009,835009,3798,NULL,NULL,40.697940,-73.969868,Customer,0.000000,2015-06-27 00:00:00,3798.0,0.000000
-73.96986848,40.69794000,835010,835010,3796,NULL,NULL,40.697940,-73.969868,Customer,0.000000,2015-06-27 00:00:00,3796.0,0.000000
-73.95643107,40.69064950,835143,835143,1882,NULL,NULL,40.690649,-73.956431,Subscriber,1986.000000,2015-06-27 00:00:00,1882.0,0.000000
-73.95643107,40.69064950,835144,835144,1882,NULL,NULL,40.690649,-73.956431,Subscriber,1987.000000,2015-06-27 00:00:00,1882.0,0.000000
-73.98362464,40.69474881,835151,835151,1306,NULL,NULL,40.694749,-73.983625,Subscriber,1989.000000,2015-06-27 00:00:00,1306.0,0.000000
-73.97632328,40.68382604,835164,835164,737,NULL,NULL,40.683826,-73.976323,Subscriber,1981.000000,2015-06-27 00:00:00,737.0,0.000000
-73.96563307,40.68650065,835168,835168,926,NULL,NULL,40.686501,-73.965633,Subscriber,1986.000000,2015-06-27 00:00:00,926.0,0.000000
-73.98912867,40.68926942,835189,835189,1516,NULL,NULL,40.689269,-73.989129,Customer,0.000000,2015-06-27 00:00:00,1516.0,0.000000
-73.98362464,40.69474881,835268,835268,352,NULL,NULL,40.694749,-73.983625,Subscriber,1984.000000,2015-06-27 00:00:00,352.0,0.000000
-73.97372990,40.69178230,835360,835360,648,NULL,NULL,40.691782,-73.973730,Subscriber,1973.000000,2015-06-27 00:00:00,648.0,0.000000
-73.98912867,40.68926942,835363,835363,255,NULL,NULL,40.689269,-73.989129,Subscriber,1987.000000,2015-06-27 00:00:00,255.0,0.000000
-73.95381995,40.69331716,835404,835404,2193,NULL,NULL,40.693317,-73.953820,Subscriber,1981.000000,2015-06-27 00:00:00,2193.0,0.000000
-73.97493121,40.68981035,835453,835453,588,NULL,NULL,40.689810,-73.974931,Subscriber,1983.000000,2015-06-27 00:00:00,588.0,0.000000
-73.98362464,40.69474881,835455,835455,656,NULL,NULL,40.694749,-73.983625,Customer,0.000000,2015-06-27 00:00:00,656.0,0.000000
-73.97703874,40.69327018,835463,835463,1164,NULL,NULL,40.693270,-73.977039,Subscriber,1991.000000,2015-06-27 00:00:00,1164.0,0.000000
-73.98362464,40.69474881,835494,835494,588,NULL,NULL,40.694749,-73.983625,Customer,0.000000,2015-06-27 00:00:00,588.0,0.000000
-73.98912867,40.68926942,835549,835549,444,NULL,NULL,40.689269,-73.989129,Subscriber,1944.000000,2015-06-27 00:00:00,444.0,0.000000
-73.96476280,40.68851534,835583,835583,422,NULL,NULL,40.688515,-73.964763,Subscriber,1995.000000,2015-06-27 00:00:00,422.0,0.000000
-73.98362464,40.69474881,835620,835620,258,NULL,NULL,40.694749,-73.983625,Subscriber,1990.000000,2015-06-27 00:00:00,258.0,0.000000
-73.96563307,40.68650065,835728,835728,336,NULL,NULL,40.686501,-73.965633,Subscriber,1980.000000,2015-06-27 00:00:00,336.0,0.000000
-73.98362464,40.69474881,835880,835880,375,NULL,NULL,40.694749,-73.983625,Subscriber,1969.000000,2015-06-27 00:00:00,375.0,0.000000
-73.96087600,40.71045100,835889,835889,2271,NULL,NULL,40.710451,-73.960876,Subscriber,1982.000000,2015-06-27 00:00:00,2271.0,0.000000
-73.96087600,40.71045100,835981,835981,164,NULL,NULL,40.710451,-73.960876,Subscriber,1983.000000,2015-06-27 00:00:00,164.0,0.000000
-73.96023854,40.68900443,835994,835994,659,NULL,NULL,40.689004,-73.960239,Subscriber,1985.000000,2015-06-27 00:00:00,659.0,0.000000
-73.98912867,40.68926942,836024,836024,316,NULL,NULL,40.689269,-73.989129,Subscriber,1986.000000,2015-06-27 00:00:00,316.0,0.000000
-73.96087600,40.71045100,836032,836032,531,NULL,NULL,40.710451,-73.960876,Customer,0.000000,2015-06-27 00:00:00,531.0,0.000000
-73.97493121,40.68981035,836044,836044,1002,NULL,NULL,40.689810,-73.974931,Customer,0.000000,2015-06-27 00:00:00,1002.0,0.000000
-73.97493121,40.68981035,836048,836048,989,NULL,NULL,40.689810,-73.974931,Customer,0.000000,2015-06-27 00:00:00,989.0,0.000000
-73.97493121,40.68981035,836089,836089,917,NULL,NULL,40.689810,-73.974931,Customer,0.000000,2015-06-27 00:00:00,917.0,0.000000
-73.95381995,40.69331716,836092,836092,1383,NULL,NULL,40.693317,-73.953820,Subscriber,1985.000000,2015-06-27 00:00:00,1383.0,0.000000
-73.95381995,40.69331716,836137,836137,393,NULL,NULL,40.693317,-73.953820,Subscriber,1966.000000,2015-06-27 00:00:00,393.0,0.000000
-73.96834101,40.70827295,836171,836171,469,NULL,NULL,40.708273,-73.968341,Customer,0.000000,2015-06-27 00:00:00,469.0,0.000000
-73.96563307,40.68650065,836206,836206,1008,NULL,NULL,40.686501,-73.965633,Subscriber,1986.000000,2015-06-27 00:00:00,1008.0,0.000000
-73.97992700,40.69977300,836221,836221,390,NULL,NULL,40.699773,-73.979927,Subscriber,1987.000000,2015-06-27 00:00:00,390.0,0.000000
-73.96087600,40.71045100,836226,836226,1263,NULL,NULL,40.710451,-73.960876,Customer,0.000000,2015-06-27 00:00:00,1263.0,0.000000
-73.96986848,40.69794000,836291,836291,1270,NULL,NULL,40.697940,-73.969868,Customer,0.000000,2015-06-27 00:00:00,1270.0,0.000000
-73.95643107,40.69064950,836295,836295,1019,NULL,NULL,40.690649,-73.956431,Subscriber,1988.000000,2015-06-27 00:00:00,1019.0,0.000000
-73.97372990,40.69178230,836299,836299,433,NULL,NULL,40.691782,-73.973730,Subscriber,1978.000000,2015-06-27 00:00:00,433.0,0.000000
-73.96563307,40.68650065,836308,836308,477,NULL,NULL,40.686501,-73.965633,Subscriber,1984.000000,2015-06-27 00:00:00,477.0,0.000000
-73.96408963,40.70853074,836403,836403,188,NULL,NULL,40.708531,-73.964090,Subscriber,1984.000000,2015-06-27 00:00:00,188.0,0.000000
-73.96024116,40.71534825,836406,836406,1961,NULL,NULL,40.715348,-73.960241,Subscriber,1988.000000,2015-06-27 00:00:00,1961.0,0.000000
-73.96087600,40.71045100,836477,836477,1141,NULL,NULL,40.710451,-73.960876,Customer,0.000000,2015-06-27 00:00:00,1141.0,0.000000
-73.96087600,40.71045100,836483,836483,1115,NULL,NULL,40.710451,-73.960876,Customer,0.000000,2015-06-27 00:00:00,1115.0,0.000000
-73.97372990,40.69178230,836555,836555,539,NULL,NULL,40.691782,-73.973730,Subscriber,1956.000000,2015-06-27 00:00:00,539.0,0.000000
-73.97372990,40.69178230,836565,836565,521,NULL,NULL,40.691782,-73.973730,Subscriber,1956.000000,2015-06-27 00:00:00,521.0,0.000000
-73.96087600,40.71045100,836618,836618,1953,NULL,NULL,40.710451,-73.960876,Subscriber,1965.000000,2015-06-27 00:00:00,1953.0,0.000000
-73.96087600,40.71045100,836619,836619,638,NULL,NULL,40.710451,-73.960876,Subscriber,1984.000000,2015-06-27 00:00:00,638.0,0.000000
-73.98912867,40.68926942,836654,836654,314,NULL,NULL,40.689269,-73.989129,Subscriber,1980.000000,2015-06-27 00:00:00,314.0,0.000000
-73.97493121,40.68981035,836659,836659,546,NULL,NULL,40.689810,-73.974931,Customer,0.000000,2015-06-27 00:00:00,546.0,0.000000
-73.99052739,40.69475701,836663,836663,129,NULL,NULL,40.694757,-73.990527,Subscriber,1986.000000,2015-06-27 00:00:00,129.0,0.000000
-73.96087600,40.71045100,836694,836694,1151,NULL,NULL,40.710451,-73.960876,Subscriber,1956.000000,2015-06-27 00:00:00,1151.0,0.000000
-73.96087600,40.71045100,836744,836744,427,NULL,NULL,40.710451,-73.960876,Customer,0.000000,2015-06-27 00:00:00,427.0,0.000000
-73.96087600,40.71045100,836745,836745,864,NULL,NULL,40.710451,-73.960876,Subscriber,1985.000000,2015-06-27 00:00:00,864.0,0.000000
-73.96087600,40.71045100,836746,836746,428,NULL,NULL,40.710451,-73.960876,Customer,0.000000,2015-06-27 00:00:00,428.0,0.000000
-73.96087600,40.71045100,836780,836780,822,NULL,NULL,40.710451,-73.960876,Subscriber,1985.000000,2015-06-27 00:00:00,822.0,0.000000
-73.95381995,40.69331716,836820,836820,1281,NULL,NULL,40.693317,-73.953820,Subscriber,1973.000000,2015-06-27 00:00:00,1281.0,0.000000
-73.95381995,40.69331716,836822,836822,1258,NULL,NULL,40.693317,-73.953820,Subscriber,1967.000000,2015-06-27 00:00:00,1258.0,0.000000
-73.96087600,40.71045100,836911,836911,1175,NULL,NULL,40.710451,-73.960876,Subscriber,1988.000000,2015-06-27 00:00:00,1175.0,0.000000
-73.96087600,40.71045100,836976,836976,795,NULL,NULL,40.710451,-73.960876,Customer,0.000000,2015-06-27 00:00:00,795.0,0.000000
-73.99548059,40.70037867,836993,836993,620,NULL,NULL,40.700379,-73.995481,Subscriber,1974.000000,2015-06-27 00:00:00,620.0,0.000000
-73.98912867,40.68926942,836994,836994,923,NULL,NULL,40.689269,-73.989129,Subscriber,1975.000000,2015-06-27 00:00:00,923.0,0.000000
-73.96087600,40.71045100,836997,836997,774,NULL,NULL,40.710451,-73.960876,Customer,0.000000,2015-06-27 00:00:00,774.0,0.000000
-73.97632328,40.68382604,837047,837047,479,NULL,NULL,40.683826,-73.976323,Subscriber,1969.000000,2015-06-27 00:00:00,479.0,0.000000
-73.98912867,40.68926942,837244,837244,445,NULL,NULL,40.689269,-73.989129,Subscriber,1981.000000,2015-06-27 00:00:00,445.0,0.000000
-73.98068914,40.69839895,837271,837271,1836,NULL,NULL,40.698399,-73.980689,Subscriber,1992.000000,2015-06-27 00:00:00,1836.0,0.000000
-73.97632328,40.68382604,837287,837287,561,NULL,NULL,40.683826,-73.976323,Subscriber,1988.000000,2015-06-27 00:00:00,561.0,0.000000
-73.98068914,40.69839895,837306,837306,1783,NULL,NULL,40.698399,-73.980689,Customer,0.000000,2015-06-27 00:00:00,1783.0,0.000000
-73.98068914,40.69839895,837313,837313,1739,NULL,NULL,40.698399,-73.980689,Customer,0.000000,2015-06-27 00:00:00,1739.0,0.000000
-73.98068914,40.69839895,837326,837326,1740,NULL,NULL,40.698399,-73.980689,Subscriber,1992.000000,2015-06-27 00:00:00,1740.0,0.000000
-73.97632328,40.68382604,837344,837344,543,NULL,NULL,40.683826,-73.976323,Subscriber,1956.000000,2015-06-27 00:00:00,543.0,0.000000
-73.97632328,40.68382604,837348,837348,531,NULL,NULL,40.683826,-73.976323,Subscriber,1956.000000,2015-06-27 00:00:00,531.0,0.000000
-73.96087600,40.71045100,837362,837362,1690,NULL,NULL,40.710451,-73.960876,Customer,0.000000,2015-06-27 00:00:00,1690.0,0.000000
-73.96087600,40.71045100,837365,837365,1695,NULL,NULL,40.710451,-73.960876,Customer,0.000000,2015-06-27 00:00:00,1695.0,0.000000
-73.96024116,40.71534825,837383,837383,1222,NULL,NULL,40.715348,-73.960241,Customer,0.000000,2015-06-27 00:00:00,1222.0,0.000000
-73.96024116,40.71534825,837386,837386,1208,NULL,NULL,40.715348,-73.960241,Customer,0.000000,2015-06-27 00:00:00,1208.0,0.000000
-73.96023854,40.68900443,837453,837453,412,NULL,NULL,40.689004,-73.960239,Subscriber,1990.000000,2015-06-27 00:00:00,412.0,0.000000
-73.96087600,40.71045100,837514,837514,1461,NULL,NULL,40.710451,-73.960876,Subscriber,1981.000000,2015-06-27 00:00:00,1461.0,0.000000
-73.96087600,40.71045100,837520,837520,1601,NULL,NULL,40.710451,-73.960876,Customer,0.000000,2015-06-27 00:00:00,1601.0,0.000000
-73.98912867,40.68926942,837530,837530,2025,NULL,NULL,40.689269,-73.989129,Customer,0.000000,2015-06-27 00:00:00,2025.0,0.000000
-73.96834101,40.70827295,837543,837543,1383,NULL,NULL,40.708273,-73.968341,Subscriber,1956.000000,2015-06-27 00:00:00,1383.0,0.000000
-73.98912867,40.68926942,837628,837628,380,NULL,NULL,40.689269,-73.989129,Subscriber,1967.000000,2015-06-27 00:00:00,380.0,0.000000
-73.97372990,40.69178230,837791,837791,491,NULL,NULL,40.691782,-73.973730,Subscriber,1973.000000,2015-06-27 00:00:00,491.0,0.000000
-73.96408963,40.70853074,837813,837813,1910,NULL,NULL,40.708531,-73.964090,Subscriber,1986.000000,2015-06-27 00:00:00,1910.0,0.000000
-73.96476280,40.68851534,837901,837901,218,NULL,NULL,40.688515,-73.964763,Subscriber,1965.000000,2015-06-27 00:00:00,218.0,0.000000
-73.96834101,40.70827295,837902,837902,1370,NULL,NULL,40.708273,-73.968341,Customer,0.000000,2015-06-27 00:00:00,1370.0,0.000000
-73.97493121,40.68981035,837921,837921,1461,NULL,NULL,40.689810,-73.974931,Subscriber,1988.000000,2015-06-27 00:00:00,1461.0,0.000000
-73.96834101,40.70827295,837923,837923,1313,NULL,NULL,40.708273,-73.968341,Customer,0.000000,2015-06-27 00:00:00,1313.0,0.000000
-73.98068914,40.69839895,837966,837966,1182,NULL,NULL,40.698399,-73.980689,Subscriber,1955.000000,2015-06-27 00:00:00,1182.0,0.000000
-73.99052739,40.69475701,838002,838002,1559,NULL,NULL,40.694757,-73.990527,Subscriber,1991.000000,2015-06-27 00:00:00,1559.0,0.000000
-73.96024116,40.71534825,838056,838056,976,NULL,NULL,40.715348,-73.960241,Subscriber,1984.000000,2015-06-27 00:00:00,976.0,0.000000
-73.98912867,40.68926942,838111,838111,372,NULL,NULL,40.689269,-73.989129,Subscriber,1965.000000,2015-06-27 00:00:00,372.0,0.000000
-73.96087600,40.71045100,838119,838119,774,NULL,NULL,40.710451,-73.960876,Customer,0.000000,2015-06-27 00:00:00,774.0,0.000000
-73.96087600,40.71045100,838140,838140,817,NULL,NULL,40.710451,-73.960876,Customer,0.000000,2015-06-27 00:00:00,817.0,0.000000
-73.95381995,40.69331716,838491,838491,933,NULL,NULL,40.693317,-73.953820,Subscriber,1981.000000,2015-06-27 00:00:00,933.0,0.000000
-73.95381995,40.69331716,838493,838493,884,NULL,NULL,40.693317,-73.953820,Subscriber,1982.000000,2015-06-27 00:00:00,884.0,0.000000
-73.96023854,40.68900443,838541,838541,377,NULL,NULL,40.689004,-73.960239,Subscriber,1981.000000,2015-06-27 00:00:00,377.0,0.000000
-73.96087600,40.71045100,838563,838563,1397,NULL,NULL,40.710451,-73.960876,Customer,0.000000,2015-06-27 00:00:00,1397.0,0.000000
-73.98912867,40.68926942,838642,838642,1172,NULL,NULL,40.689269,-73.989129,Subscriber,1980.000000,2015-06-27 00:00:00,1172.0,0.000000
-73.96024116,40.71534825,838698,838698,1174,NULL,NULL,40.715348,-73.960241,Subscriber,1976.000000,2015-06-27 00:00:00,1174.0,0.000000
-73.96834101,40.70827295,838742,838742,1107,NULL,NULL,40.708273,-73.968341,Customer,0.000000,2015-06-27 00:00:00,1107.0,0.000000
-73.96834101,40.70827295,838759,838759,1080,NULL,NULL,40.708273,-73.968341,Customer,0.000000,2015-06-27 00:00:00,1080.0,0.000000
-73.96087600,40.71045100,838788,838788,711,NULL,NULL,40.710451,-73.960876,Subscriber,1987.000000,2015-06-27 00:00:00,711.0,0.000000
-73.96087600,40.71045100,838790,838790,3651,NULL,NULL,40.710451,-73.960876,Customer,0.000000,2015-06-27 00:00:00,3651.0,0.000000
-73.98362464,40.69474881,838822,838822,293,NULL,NULL,40.694749,-73.983625,Subscriber,1983.000000,2015-06-27 00:00:00,293.0,0.000000
-73.97992700,40.69977300,838828,838828,1642,NULL,NULL,40.699773,-73.979927,Customer,0.000000,2015-06-27 00:00:00,1642.0,0.000000
-73.97992700,40.69977300,838834,838834,1611,NULL,NULL,40.699773,-73.979927,Customer,0.000000,2015-06-27 00:00:00,1611.0,0.000000
